;0;5;10;15;20;25;30;35;40;45;50;55;60;65;70;75;80;85;90;95;100;105;110;115;120;125;130;135;140;145;150;155;160;165;170;175;180;185;190;195;200;205;210;215;220;225;230;235;240;245;250;255;260;265;270;275;280;285;290;295;300;305;310;315;320;325;330;335;340;345;350;355
0;2.68E-05;2.68E-05;2.57E-05;2.64E-05;2.70E-05;2.62E-05;2.76E-05;2.89E-05;2.77E-05;2.85E-05;3.04E-05;2.85E-05;2.50E-05;2.43E-05;2.62E-05;2.72E-05;2.72E-05;2.76E-05;2.88E-05;3.02E-05;2.95E-05;2.90E-05;2.99E-05;3.03E-05;2.90E-05;2.75E-05;2.80E-05;2.91E-05;2.88E-05;2.98E-05;3.24E-05;3.24E-05;3.13E-05;3.18E-05;3.39E-05;3.60E-05;3.57E-05;3.52E-05;3.52E-05;3.50E-05;3.46E-05;3.32E-05;3.21E-05;3.31E-05;3.48E-05;3.66E-05;3.70E-05;3.46E-05;3.30E-05;3.39E-05;3.42E-05;3.47E-05;3.50E-05;3.12E-05;2.76E-05;2.78E-05;2.85E-05;2.82E-05;2.77E-05;2.75E-05;2.75E-05;2.72E-05;2.63E-05;2.57E-05;2.63E-05;2.73E-05;2.70E-05;2.52E-05;2.29E-05;2.17E-05;2.26E-05;2.49E-05
1;4.62E-05;4.72E-05;4.74E-05;4.75E-05;4.82E-05;4.86E-05;4.95E-05;5.15E-05;5.14E-05;4.93E-05;4.95E-05;4.95E-05;4.70E-05;4.59E-05;4.88E-05;5.19E-05;5.17E-05;5.15E-05;5.32E-05;5.48E-05;5.64E-05;5.80E-05;6.01E-05;6.13E-05;6.11E-05;6.27E-05;6.58E-05;6.84E-05;7.01E-05;7.33E-05;7.73E-05;7.87E-05;7.94E-05;8.00E-05;8.00E-05;8.15E-05;8.39E-05;8.57E-05;8.67E-05;8.63E-05;8.46E-05;8.32E-05;8.43E-05;8.57E-05;8.62E-05;8.65E-05;8.52E-05;8.25E-05;7.95E-05;7.55E-05;7.18E-05;7.24E-05;7.25E-05;6.75E-05;6.44E-05;6.47E-05;6.49E-05;6.37E-05;6.11E-05;6.06E-05;6.19E-05;6.07E-05;5.63E-05;5.38E-05;5.45E-05;5.52E-05;5.49E-05;5.34E-05;5.02E-05;4.68E-05;4.53E-05;4.54E-05
2;7.33E-05;7.41E-05;7.48E-05;7.43E-05;7.50E-05;7.50E-05;7.33E-05;7.50E-05;7.74E-05;7.65E-05;7.55E-05;7.55E-05;7.47E-05;7.32E-05;7.40E-05;7.73E-05;7.91E-05;8.09E-05;8.42E-05;8.61E-05;8.89E-05;9.38E-05;9.90E-05;0.000102195;0.000105867;0.000114737;0.000122289;0.000125974;0.00013336;0.000143871;0.000150934;0.00015552;0.000160417;0.000161542;0.000160268;0.000163806;0.00017132;0.000177697;0.000181103;0.000181072;0.00017933;0.000179902;0.000183548;0.000184865;0.000180041;0.000174319;0.000172255;0.000168927;0.000161008;0.00015144;0.000144127;0.000140883;0.000137331;0.000131426;0.00012769;0.000125034;0.000121322;0.000118334;0.000114361;0.000110856;0.000109884;0.000107088;0.000101304;9.66E-05;9.52E-05;9.42E-05;9.19E-05;8.93E-05;8.50E-05;8.09E-05;7.78E-05;7.48E-05
3;0.000101983;0.000101413;9.98E-05;9.77E-05;9.72E-05;9.54E-05;9.25E-05;9.29E-05;9.76E-05;0.000100838;9.81E-05;9.60E-05;9.77E-05;9.77E-05;9.64E-05;9.83E-05;0.000102616;0.000107206;0.000111763;0.000115847;0.000120961;0.000128412;0.000137001;0.000145669;0.0001547;0.000167578;0.000182264;0.000195148;0.000211592;0.000229468;0.000241556;0.000252162;0.000265687;0.000275689;0.000283971;0.000295355;0.000304606;0.000312617;0.000319373;0.000320569;0.000322283;0.000328773;0.000332209;0.000331309;0.000324473;0.000313584;0.000307505;0.000297104;0.000280451;0.000265758;0.000251676;0.000239617;0.000229653;0.000219403;0.000211558;0.000202599;0.000190114;0.000180769;0.000174176;0.000169515;0.000163735;0.000154555;0.000148692;0.000143033;0.000137213;0.000133113;0.000127269;0.000122208;0.000117099;0.000112674;0.000108826;0.000104321
4;0.000125671;0.000123886;0.000117819;0.000114806;0.000115499;0.000113276;0.000108995;0.0001083;0.000112846;0.000116168;0.00011254;0.000110172;0.000113142;0.000114163;0.000112899;0.000115225;0.00012177;0.000128837;0.000137075;0.000145368;0.000151727;0.000161841;0.000175941;0.000190056;0.000203829;0.000221627;0.000247873;0.000277733;0.000308;0.000335665;0.000357474;0.00038075;0.000410023;0.000435469;0.000463301;0.000494121;0.000509638;0.00052003;0.00053192;0.000535995;0.000541584;0.000551987;0.000550864;0.000544727;0.00053924;0.000524805;0.000505844;0.000478738;0.000446002;0.000418301;0.000394371;0.000373473;0.000352278;0.000330046;0.000311211;0.000290402;0.000269288;0.000253619;0.000240047;0.000230034;0.000217222;0.000200578;0.00019033;0.000180087;0.000168913;0.000160736;0.000152634;0.000147365;0.000142099;0.00013529;0.000128978;0.00012521
5;0.000140687;0.000136219;0.000124884;0.00012142;0.000126059;0.000126524;0.000121692;0.000118868;0.000120455;0.000121462;0.000119492;0.00012084;0.00012539;0.000126516;0.000125223;0.00012857;0.000137654;0.000146781;0.000158131;0.0001689;0.000174218;0.000187472;0.000212581;0.000237053;0.000261037;0.000292623;0.000331873;0.000375574;0.000422588;0.000469665;0.000514696;0.000561699;0.000616619;0.000671987;0.000728578;0.000784652;0.000819483;0.00084502;0.00087131;0.000883213;0.000889876;0.000899343;0.000894363;0.00087867;0.000857449;0.000823779;0.000784213;0.000734982;0.000678607;0.00062852;0.000585436;0.000545634;0.000502972;0.000461592;0.000425422;0.000386911;0.000353069;0.000329847;0.0003096;0.000290386;0.000269662;0.000247677;0.000230669;0.000215261;0.000197668;0.000181926;0.000171266;0.000164816;0.000159138;0.000151805;0.000143949;0.000139802
6;0.000149419;0.000140468;0.000128354;0.000124996;0.000129044;0.000130905;0.000127875;0.000123532;0.000122293;0.0001216;0.000121888;0.000127019;0.000134624;0.000139486;0.000138713;0.000140515;0.000150943;0.000162251;0.000174125;0.000186803;0.000198069;0.00021953;0.000256703;0.000295516;0.000332935;0.000380883;0.000436813;0.000496833;0.000563899;0.000637168;0.000719536;0.000807977;0.000902788;0.001002632;0.001100246;0.001191175;0.001260835;0.001313647;0.001357987;0.001384505;0.001401782;0.001414251;0.001405911;0.001371742;0.001310643;0.001236949;0.001169994;0.001094201;0.001002224;0.00090955;0.000825575;0.000753879;0.000684665;0.000616461;0.000555817;0.000497301;0.000445659;0.000408462;0.000377557;0.000348034;0.00032292;0.000297833;0.000272706;0.000252077;0.000231785;0.0002114;0.000196293;0.000185424;0.00017517;0.00016619;0.000159809;0.000154403
7;0.000151734;0.000142997;0.000134256;0.000130803;0.00013179;0.000130872;0.000128559;0.000125577;0.00012195;0.000119207;0.000120829;0.000127059;0.00013636;0.000144853;0.000145622;0.00014638;0.000157037;0.000171939;0.000186663;0.000203773;0.000226886;0.000258263;0.000300551;0.00034745;0.000397267;0.000464295;0.000546301;0.000635396;0.000733012;0.000841346;0.000969256;0.001115509;0.001265342;0.00141233;0.001563746;0.00171187;0.001827764;0.001909874;0.001978638;0.002038762;0.002089536;0.002113357;0.00209104;0.002030574;0.001930866;0.0018099;0.001693568;0.001563262;0.001408832;0.001249335;0.001109208;0.000997389;0.0008964;0.000795956;0.000704418;0.000622983;0.000551717;0.000493328;0.000443869;0.000403851;0.000371661;0.000339591;0.00030568;0.000276242;0.000257158;0.000241518;0.000224502;0.000207574;0.000188505;0.000172875;0.000166059;0.000160288
8;0.000150029;0.00014439;0.000135954;0.000131435;0.000132594;0.000129626;0.000125172;0.000122075;0.000116212;0.00011164;0.000113815;0.000121469;0.000131573;0.000140361;0.00014435;0.000149225;0.00015978;0.000173697;0.000191527;0.000215582;0.000245899;0.0002804;0.000324796;0.00037966;0.000445944;0.000536249;0.000644708;0.00076344;0.00090039;0.001055531;0.001231873;0.001437919;0.00165855;0.001880631;0.002106613;0.002319612;0.002489546;0.002618463;0.002738212;0.002858689;0.002957912;0.002990764;0.002941991;0.002841345;0.002689234;0.002504798;0.0023125;0.002091858;0.001852512;0.001626569;0.001433796;0.001267174;0.001114257;0.000979016;0.000859474;0.000751704;0.000657943;0.000578003;0.000513555;0.000464181;0.0004146;0.000366483;0.000327452;0.000292098;0.000268454;0.000254638;0.000235295;0.00021074;0.000187884;0.000172091;0.00016388;0.000156721
9;0.000145406;0.000139045;0.000127462;0.000122407;0.000123958;0.000122705;0.000117612;0.000111576;0.000105655;0.000102402;0.000104786;0.000112556;0.000121758;0.000129882;0.000137532;0.00014847;0.00016029;0.000170475;0.000188766;0.000216781;0.000250384;0.000290897;0.000343394;0.000408085;0.00048579;0.000593919;0.000725621;0.000869708;0.001046792;0.001254698;0.001488057;0.001761197;0.00206725;0.002389013;0.002703089;0.002979503;0.003211252;0.003415317;0.003607185;0.003786022;0.003915842;0.003952676;0.003887016;0.003720057;0.003465975;0.00317986;0.002885924;0.002574341;0.002268302;0.001987468;0.001740925;0.001519565;0.001316679;0.001146741;0.000999484;0.00086297;0.000747157;0.000653279;0.000579017;0.000517031;0.000450211;0.000388684;0.000342751;0.000300277;0.000267057;0.000247893;0.00022572;0.000198728;0.000179938;0.000171765;0.000162512;0.000150555
