;0;5;10;15;20;25;30;35;40;45;50;55;60;65;70;75;80;85;90;95;100;105;110;115;120;125;130;135;140;145;150;155;160;165;170;175;180;185;190;195;200;205;210;215;220;225;230;235;240;245;250;255;260;265;270;275;280;285;290;295;300;305;310;315;320;325;330;335;340;345;350;355
10;0.000802246;0.000786827;0.000788758;0.000809239;0.000831963;0.000848637;0.000868111;0.000891982;0.000912678;0.000925767;0.000931758;0.00093617;0.000950235;0.000973004;0.000995209;0.001029854;0.00109959;0.001209334;0.001348052;0.00149368;0.001629889;0.001765757;0.001901193;0.002008689;0.002076516;0.002104728;0.002086358;0.002025047;0.001932747;0.001824321;0.001711491;0.00159008;0.001455354;0.001323037;0.001207432;0.001108615;0.001021559;0.000935458;0.00085342;0.00077799;0.000699613;0.000625149;0.00055918;0.000501912;0.000454086;0.000411984;0.000375568;0.000344583;0.000324767;0.000319931;0.000325744;0.000336937;0.000356634;0.000390238;0.000436464;0.000495762;0.000575689;0.000695082;0.000858074;0.001035983;0.001225095;0.001424701;0.001568887;0.001609454;0.001552313;0.001428765;0.001288113;0.001157566;0.00104097;0.000937287;0.000860494;0.000822707
11;0.000573776;0.000577277;0.000602041;0.000643087;0.000687164;0.000726477;0.000763511;0.000799149;0.000827987;0.000850118;0.00086199;0.000863481;0.000867331;0.000879696;0.000900406;0.000940502;0.001010334;0.00111319;0.001244325;0.00138741;0.001534163;0.001686681;0.001832995;0.001942695;0.002007883;0.002036906;0.002018948;0.001951855;0.00184834;0.001721568;0.001597456;0.001481018;0.001352515;0.001222925;0.001109751;0.001014988;0.000934451;0.000854185;0.00077506;0.00069877;0.000619571;0.000545604;0.000476054;0.000411372;0.000360762;0.00031905;0.000281428;0.000249018;0.000224567;0.000211901;0.000211085;0.000216005;0.000222764;0.000234829;0.000256022;0.000284025;0.000318088;0.000368867;0.000441265;0.000526361;0.000625941;0.000748206;0.000864507;0.000926564;0.000921087;0.000870077;0.000803284;0.000741099;0.000681666;0.000624084;0.000588065;0.000577545
12;0.000385716;0.000406305;0.000441484;0.000482857;0.000533943;0.000593974;0.000648681;0.000692065;0.000724817;0.000753439;0.000772046;0.00077439;0.000773928;0.000777476;0.000788687;0.000826138;0.000891735;0.000978695;0.001097817;0.001240474;0.001390487;0.001542426;0.001681128;0.00179005;0.001863504;0.001896166;0.001877056;0.001806392;0.001692885;0.00156051;0.001441382;0.001330995;0.001212326;0.001096583;0.000994668;0.000907006;0.000833632;0.000762163;0.000687077;0.000613708;0.000541375;0.000470332;0.000399113;0.000331542;0.000279443;0.000240961;0.000207752;0.000180884;0.00016058;0.000145343;0.000138618;0.000138868;0.000140766;0.000144839;0.000153417;0.00016539;0.000180866;0.000203183;0.000230381;0.000258839;0.000293775;0.000342923;0.000400997;0.000447228;0.000467017;0.000462781;0.000445188;0.000425347;0.000399965;0.00037371;0.000366538;0.000374808
13;0.000255238;0.0002801;0.000311727;0.000347511;0.000397249;0.000462013;0.000524941;0.000575825;0.000615098;0.000647402;0.000666083;0.000666196;0.000660927;0.000656404;0.000657386;0.000685517;0.000743562;0.000821464;0.000926372;0.001056291;0.001196805;0.001331059;0.001447997;0.001550666;0.001630268;0.001664476;0.001645808;0.001582204;0.001479869;0.001357187;0.00124151;0.001135493;0.001031625;0.000935496;0.000850926;0.000775938;0.000712862;0.000655046;0.000594005;0.000530819;0.000465024;0.000396532;0.000328412;0.000266314;0.000217485;0.000182702;0.000156166;0.000135863;0.000119394;0.000104109;9.42E-05;9.06E-05;9.03E-05;9.23E-05;9.51E-05;9.96E-05;0.000107626;0.000118086;0.000127647;0.000134396;0.000143585;0.000158026;0.000175253;0.000194806;0.000212619;0.000224204;0.000229043;0.000228182;0.000220879;0.000214895;0.000221509;0.000236841
14;0.000161731;0.000183748;0.000213629;0.00025068;0.000295427;0.000347929;0.000404132;0.000456626;0.000499733;0.000533128;0.000552543;0.000553725;0.000545764;0.000536507;0.000531366;0.000545212;0.000584127;0.000650782;0.000743343;0.000849975;0.000964239;0.001074185;0.001169562;0.001252521;0.001317504;0.001348589;0.001336284;0.001286509;0.001209077;0.001110761;0.001006048;0.000909153;0.000822743;0.000747889;0.000682638;0.000621225;0.00056837;0.00052709;0.00048786;0.000440699;0.000385438;0.000327001;0.000268829;0.000216755;0.000173619;0.000140962;0.000118344;0.000100884;8.61E-05;7.30E-05;6.37E-05;5.97E-05;5.89E-05;5.91E-05;5.91E-05;6.04E-05;6.41E-05;6.89E-05;7.19E-05;7.27E-05;7.58E-05;8.18E-05;8.73E-05;9.30E-05;9.99E-05;0.000107958;0.000116247;0.000121792;0.000123109;0.000125423;0.000132917;0.000145162
15;9.79E-05;0.000116991;0.000144242;0.000178706;0.000215877;0.000255015;0.000300349;0.000345889;0.000382417;0.000411745;0.000433273;0.000440069;0.000436473;0.000428796;0.000419277;0.000418237;0.000436071;0.000482498;0.000553898;0.000635103;0.000720491;0.000806005;0.000885239;0.000951508;0.000996871;0.001019812;0.001015479;0.000975264;0.000911258;0.000836192;0.000755141;0.000677982;0.000607613;0.000546074;0.000496886;0.000455355;0.000418621;0.000389671;0.000363128;0.000331155;0.000294975;0.000255433;0.000210896;0.00016775;0.000132532;0.000106505;8.69E-05;7.02E-05;5.80E-05;4.91E-05;4.22E-05;3.89E-05;3.71E-05;3.51E-05;3.41E-05;3.49E-05;3.68E-05;3.95E-05;4.13E-05;4.17E-05;4.33E-05;4.62E-05;4.94E-05;5.17E-05;5.35E-05;5.65E-05;6.20E-05;6.86E-05;7.30E-05;7.59E-05;7.92E-05;8.57E-05
16;6.15E-05;7.52E-05;9.32E-05;0.00011711;0.000145251;0.000176763;0.00021254;0.000248038;0.000276825;0.000300234;0.000318966;0.000327557;0.000327272;0.000320657;0.00030922;0.000303317;0.000310701;0.000336019;0.000380186;0.000436112;0.00049617;0.000556434;0.000616856;0.000671336;0.000706776;0.000722751;0.000717749;0.00068181;0.000630753;0.000577999;0.000520643;0.000463107;0.000407699;0.000358813;0.000325245;0.000306108;0.000288868;0.000266632;0.000241398;0.000218582;0.000199897;0.000177377;0.000147291;0.000116219;9.13E-05;7.33E-05;5.81E-05;4.58E-05;3.83E-05;3.27E-05;2.80E-05;2.52E-05;2.27E-05;2.00E-05;1.90E-05;1.99E-05;2.14E-05;2.34E-05;2.52E-05;2.59E-05;2.63E-05;2.68E-05;2.86E-05;2.99E-05;2.95E-05;3.07E-05;3.46E-05;3.95E-05;4.32E-05;4.55E-05;4.72E-05;5.18E-05
17;3.83E-05;4.54E-05;5.51E-05;6.91E-05;8.72E-05;0.000109589;0.000134867;0.000160844;0.000183962;0.000202642;0.000215224;0.000219688;0.000219352;0.000214464;0.000205916;0.000202148;0.000205553;0.000216954;0.000240518;0.000273719;0.000311175;0.000350228;0.0003914;0.000430823;0.000456765;0.00046695;0.000459648;0.00043111;0.00039854;0.000368216;0.000329084;0.000285636;0.000245206;0.000212098;0.000192856;0.000186362;0.000179655;0.000163092;0.00014359;0.000130592;0.000122161;0.000109821;9.23E-05;7.40E-05;5.70E-05;4.39E-05;3.46E-05;2.82E-05;2.39E-05;1.97E-05;1.63E-05;1.42E-05;1.25E-05;1.10E-05;1.10E-05;1.23E-05;1.32E-05;1.38E-05;1.48E-05;1.51E-05;1.45E-05;1.45E-05;1.63E-05;1.74E-05;1.63E-05;1.67E-05;1.96E-05;2.21E-05;2.34E-05;2.45E-05;2.68E-05;3.16E-05
18;1.98E-05;2.29E-05;2.77E-05;3.52E-05;4.54E-05;5.76E-05;7.23E-05;8.99E-05;0.000107991;0.000121786;0.000128326;0.000129749;0.000129689;0.00012766;0.000123034;0.000120635;0.00012242;0.000128341;0.000141016;0.000159435;0.000179545;0.00020105;0.000226153;0.000250826;0.000266394;0.000272471;0.000268605;0.000251734;0.000232489;0.00021477;0.000189804;0.000160379;0.000133781;0.000114053;0.000103914;9.99E-05;9.36E-05;8.21E-05;7.37E-05;7.18E-05;6.92E-05;6.15E-05;5.16E-05;4.17E-05;3.13E-05;2.30E-05;1.88E-05;1.60E-05;1.30E-05;1.00E-05;7.83E-06;6.49E-06;5.71E-06;5.52E-06;6.07E-06;7.09E-06;7.53E-06;7.51E-06;7.66E-06;7.38E-06;6.57E-06;6.68E-06;8.51E-06;9.99E-06;9.33E-06;8.83E-06;1.02E-05;1.17E-05;1.20E-05;1.19E-05;1.36E-05;1.67E-05
19;9.06E-06;1.03E-05;1.16E-05;1.46E-05;1.94E-05;2.52E-05;3.29E-05;4.33E-05;5.53E-05;6.42E-05;6.79E-05;6.99E-05;7.09E-05;7.00E-05;6.73E-05;6.58E-05;6.70E-05;7.04E-05;7.75E-05;8.78E-05;9.71E-05;0.000106135;0.000119305;0.000133707;0.000143416;0.000147162;0.000144043;0.000135302;0.000125005;0.000112658;9.68E-05;8.00E-05;6.59E-05;5.68E-05;5.19E-05;4.75E-05;4.11E-05;3.48E-05;3.31E-05;3.52E-05;3.48E-05;3.01E-05;2.41E-05;1.90E-05;1.44E-05;1.10E-05;9.27E-06;7.77E-06;5.94E-06;4.54E-06;3.57E-06;2.85E-06;2.59E-06;2.72E-06;2.84E-06;2.99E-06;3.41E-06;3.71E-06;3.73E-06;3.64E-06;3.59E-06;3.91E-06;4.61E-06;5.28E-06;4.81E-06;4.13E-06;4.70E-06;5.70E-06;5.97E-06;5.63E-06;6.05E-06;7.52E-06
