;0;5;10;15;20;25;30;35;40;45;50;55;60;65;70;75;80;85;90;95;100;105;110;115;120;125;130;135;140;145;150;155;160;165;170;175;180;185;190;195;200;205;210;215;220;225;230;235;240;245;250;255;260;265;270;275;280;285;290;295;300;305;310;315;320;325;330;335;340;345;350;355
0;0.000179866;0.000176305;0.000176766;0.000174383;0.000170895;0.000174641;0.0001769;0.000176083;0.000174278;0.000172157;0.000173981;0.000175227;0.000173849;0.000171748;0.000168924;0.000166178;0.000164413;0.000162624;0.000160649;0.00015986;0.000157451;0.000154935;0.000156087;0.00015775;0.000158215;0.000158812;0.000159776;0.000160501;0.000161203;0.000163826;0.000167685;0.000172522;0.000178333;0.000181607;0.000182833;0.000186248;0.000194083;0.000201537;0.000204271;0.000208048;0.00021601;0.000222514;0.000223779;0.000224895;0.000229954;0.000234037;0.000233332;0.000231777;0.000233503;0.000234006;0.000230167;0.000226522;0.000224117;0.000221624;0.000220448;0.000219502;0.000218596;0.00021838;0.000218246;0.000220013;0.000220575;0.000217652;0.000215585;0.000213418;0.000208877;0.000203509;0.000197009;0.000191559;0.000188988;0.000186888;0.000185005;0.000183363
1;0.000288365;0.000284988;0.000285051;0.000286259;0.000286671;0.000289967;0.000291057;0.00028992;0.000289872;0.000292724;0.000298676;0.00029893;0.000293906;0.000290064;0.000288417;0.000288155;0.000285779;0.000279402;0.000273685;0.000273105;0.000273234;0.000274259;0.000279101;0.000281442;0.000280376;0.000280949;0.000283218;0.000283525;0.000285551;0.000291284;0.000296063;0.000303383;0.000313789;0.000323045;0.00033088;0.000338913;0.000349493;0.000358585;0.000366137;0.000378325;0.000395483;0.00041122;0.000416701;0.000418423;0.000425824;0.000434944;0.000435642;0.000427696;0.000423973;0.000418231;0.000401804;0.000385457;0.000375676;0.000370645;0.000367883;0.000364178;0.000361997;0.000363432;0.000363646;0.000367359;0.000376318;0.000380066;0.000375124;0.000364844;0.000355529;0.000345733;0.000330116;0.000316944;0.000310585;0.000306007;0.000299801;0.000293022
2;0.000403013;0.000400639;0.000398079;0.000399338;0.000403693;0.000410196;0.000414131;0.000412758;0.000411563;0.000414293;0.000419176;0.000420563;0.000418664;0.000414946;0.000411858;0.000415772;0.000420094;0.000417897;0.000417515;0.000423651;0.000431053;0.000439473;0.000450909;0.000458045;0.00046131;0.000466918;0.000472798;0.000475084;0.000479407;0.000487302;0.000492301;0.00050121;0.000516648;0.000531246;0.000541444;0.000550182;0.000563567;0.000577489;0.000590851;0.000609369;0.000631944;0.000655679;0.0006706;0.000676543;0.000686841;0.000698165;0.000696662;0.000679683;0.000662196;0.000645173;0.000618644;0.000594485;0.000579114;0.000565524;0.000555277;0.000546194;0.000535696;0.000528701;0.000524872;0.000527074;0.000537793;0.00054721;0.000544279;0.000529019;0.000510474;0.000490065;0.000466005;0.000446157;0.000433814;0.00042445;0.00041518;0.00040697
3;0.000488362;0.000483395;0.000477605;0.000476297;0.00048205;0.000492603;0.000500704;0.000501188;0.000498676;0.000498305;0.000501587;0.000509099;0.000518024;0.000521361;0.000523048;0.000534902;0.000551674;0.00056621;0.000581183;0.000596177;0.000612644;0.000632173;0.00065257;0.000670469;0.000685005;0.000697774;0.000709472;0.000720033;0.000729624;0.000736322;0.000743812;0.000757539;0.000773514;0.000788246;0.000801476;0.000815655;0.000833636;0.000851825;0.000867728;0.00088772;0.000918276;0.00095228;0.000972747;0.000981032;0.000994837;0.001009622;0.001008222;0.000985552;0.000959099;0.000938147;0.000907689;0.000874689;0.000846689;0.000818716;0.000796914;0.00077571;0.0007471;0.000717781;0.000694447;0.000683512;0.000682424;0.000685234;0.000686066;0.000674103;0.000648118;0.000613146;0.000576043;0.000545875;0.000526755;0.000514892;0.00050555;0.000495786
4;0.000554164;0.000546291;0.000541865;0.000541283;0.000544729;0.000553325;0.000561694;0.000564529;0.000564955;0.000570962;0.000583162;0.000599114;0.000617073;0.000633905;0.000653067;0.00067921;0.000708911;0.000740074;0.000769232;0.000793511;0.000819539;0.000850065;0.00088492;0.000921429;0.000948227;0.000970636;0.000998279;0.001022224;0.001037607;0.001049355;0.001064784;0.001080218;0.001089559;0.001099619;0.001119598;0.001148772;0.00117607;0.001195516;0.001210733;0.001232713;0.001272929;0.001316302;0.001340947;0.001354993;0.001376396;0.001401129;0.00140966;0.00139869;0.0013862;0.001366248;0.001320879;0.001268732;0.001223179;0.001176852;0.001130229;0.001080393;0.001025464;0.000969436;0.000914093;0.000871668;0.000844316;0.000827271;0.000820416;0.000806631;0.000772801;0.000724891;0.000675744;0.000637331;0.000611894;0.000593965;0.000580323;0.000566354
5;0.000595672;0.000586801;0.000584875;0.000588924;0.000593251;0.000601427;0.000610447;0.000615781;0.000622422;0.00063736;0.000659621;0.000685858;0.000711818;0.000736981;0.000769979;0.000812404;0.000856929;0.000904304;0.000950448;0.000989151;0.001026358;0.001069116;0.001126156;0.001187592;0.001232254;0.00127215;0.001317761;0.00135336;0.001379042;0.001404828;0.001425737;0.001441015;0.001450868;0.00145218;0.001463149;0.00149418;0.001526402;0.00154712;0.00156196;0.001581969;0.001617685;0.001661263;0.001693495;0.0017159;0.001749066;0.001797008;0.001834111;0.001857449;0.001881688;0.001876119;0.00182046;0.001747836;0.001685774;0.001625885;0.001544396;0.00144516;0.001347157;0.001251342;0.001155945;0.001073872;0.001011414;0.000962399;0.000926753;0.000897292;0.000858481;0.00080689;0.000754187;0.000711674;0.000675261;0.000643127;0.000621327;0.000606633
6;0.000605203;0.000597085;0.000598795;0.000608318;0.00061487;0.000622804;0.000635385;0.000649202;0.000665807;0.000686599;0.000711291;0.000743709;0.000778941;0.000811198;0.000852511;0.000907912;0.000967336;0.00103311;0.001102933;0.001164282;0.001218856;0.001281874;0.001362728;0.001444159;0.001512269;0.00157262;0.00162779;0.001674232;0.001714953;0.001749306;0.0017692;0.001788596;0.001800651;0.001789037;0.001783897;0.001798407;0.001810592;0.001810553;0.001806775;0.00181187;0.001831739;0.001860208;0.001882308;0.001897531;0.001936858;0.002017059;0.002105828;0.002185666;0.002260075;0.002295836;0.00226875;0.002203719;0.002138661;0.002070187;0.001955644;0.00180092;0.001643044;0.001492666;0.001354535;0.001239043;0.00114543;0.001058374;0.000983638;0.000932128;0.000890306;0.000841701;0.000787769;0.000738912;0.000693789;0.000653631;0.000627105;0.000613811
7;0.000576944;0.000575692;0.000583706;0.000594586;0.000603699;0.00061274;0.00062489;0.000641144;0.0006634;0.000691512;0.000722112;0.000759231;0.000803599;0.000849935;0.000902868;0.000967447;0.001041228;0.001125385;0.001216757;0.00130517;0.00138739;0.001473982;0.001570721;0.001665383;0.001752397;0.001830317;0.001892636;0.001943027;0.001994686;0.002038718;0.002062412;0.002075391;0.002068768;0.002044888;0.002028992;0.002010183;0.001975048;0.001927649;0.001875649;0.001839255;0.001821989;0.001812566;0.001805697;0.001802336;0.001828781;0.001912237;0.002037887;0.002174631;0.002303462;0.002403447;0.002446933;0.002436595;0.002403885;0.002334966;0.002189594;0.001990151;0.001784125;0.001594645;0.001430296;0.001295263;0.001181254;0.00107114;0.00097676;0.000911769;0.000864569;0.000815984;0.000760886;0.000709747;0.000665881;0.000626283;0.000597789;0.000584294
8;0.000525155;0.000528631;0.000535142;0.0005449;0.00056199;0.000577185;0.000587059;0.000598027;0.000614314;0.000642601;0.000682579;0.000730478;0.000786842;0.000847757;0.000910734;0.000983604;0.00107326;0.00117773;0.001288494;0.00140006;0.00151093;0.001615306;0.001717958;0.001823136;0.001922107;0.002011751;0.002079265;0.002122356;0.002171552;0.002221344;0.00224653;0.00224573;0.002218703;0.002184542;0.00214964;0.002087272;0.002004344;0.001913262;0.001809191;0.001711438;0.001632761;0.001575537;0.001537344;0.001506486;0.001495778;0.001537884;0.001642597;0.001781611;0.001933536;0.002094817;0.00222645;0.002298562;0.00232783;0.002289771;0.002143016;0.001922105;0.001694135;0.001496196;0.001334847;0.001201897;0.001085729;0.000983974;0.000899741;0.000832933;0.0007842;0.000739768;0.000689378;0.000642791;0.000602187;0.000564094;0.000538642;0.000528426
9;0.000458664;0.000463417;0.000466524;0.000475863;0.000497104;0.000514704;0.000525703;0.000536645;0.000547988;0.000572101;0.00061336;0.000664257;0.000726693;0.000799517;0.000875783;0.000959725;0.001059493;0.001177861;0.00130853;0.001442139;0.001579536;0.00170267;0.001804863;0.001904848;0.002002106;0.002089938;0.002149689;0.002182797;0.002221935;0.002259281;0.002274813;0.002269327;0.002235006;0.002189094;0.002136825;0.002044916;0.001928573;0.001808857;0.001675989;0.001538794;0.001411353;0.001309649;0.001235462;0.001171566;0.001120499;0.001107535;0.001147366;0.001228317;0.001350562;0.001524123;0.001701456;0.001829287;0.001909861;0.001919305;0.001814126;0.001619729;0.001408663;0.001230191;0.001094491;0.000985307;0.000891193;0.000816548;0.000753848;0.000692905;0.000644589;0.000610613;0.000575492;0.000541219;0.000509403;0.000479151;0.000462857;0.0004582
